x1 y1 z1 x2 y2 z2 radius R G B time type 
2.7518 6.6806 -15.6527 2.7732 6.7424 -15.6510 0.0300 0.5490 0.4902 0.1569 19.3445 2.0000 
2.7732 6.7424 -15.6510 2.8070 6.8363 -15.6441 0.0300 0.5490 0.4902 0.1569 20.3584 2.0000 
2.8070 6.8363 -15.6441 2.8196 6.9349 -15.6548 0.0300 0.5490 0.4902 0.1569 21.6140 2.0000 
2.8196 6.9349 -15.6548 2.8493 7.0303 -15.6594 0.0300 0.5490 0.4902 0.1569 23.2639 2.0000 
2.8493 7.0303 -15.6594 2.8689 7.1273 -15.6735 0.0300 0.5490 0.4902 0.1569 25.6751 2.0000 
2.8689 7.1273 -15.6735 2.8923 7.2211 -15.6750 0.0300 0.5490 0.4902 0.1569 30.0000 2.0000 
-0.5895 1.5095 -16.3908 -0.5425 1.5704 -16.3476 0.0200 0.6275 0.5882 0.1176 6.3984 3.0000 
-0.5425 1.5704 -16.3476 -0.4945 1.6463 -16.3037 0.0200 0.6275 0.5882 0.1176 6.4674 3.0000 
-0.4945 1.6463 -16.3037 -0.4359 1.7186 -16.2670 0.0200 0.6275 0.5882 0.1176 6.5745 3.0000 
-0.4359 1.7186 -16.2670 -0.4094 1.7450 -16.2529 0.0200 0.6275 0.5882 0.1176 6.6414 3.0000 
-0.4094 1.7450 -16.2529 -0.3482 1.8206 -16.2327 0.0200 0.6275 0.5882 0.1176 7.7194 3.0000 
-0.5425 1.5704 -16.3476 -0.4554 1.5776 -16.3962 0.0200 0.7843 0.7843 0.0392 6.5285 4.0000 
-0.4554 1.5776 -16.3962 -0.3639 1.5879 -16.4352 0.0200 0.7843 0.7843 0.0392 6.6170 4.0000 
-0.3639 1.5879 -16.4352 -0.2795 1.6098 -16.4842 0.0200 0.7843 0.7843 0.0392 6.7761 4.0000 
-0.2795 1.6098 -16.4842 -0.2098 1.6284 -16.5298 0.0200 0.7843 0.7843 0.0392 7.8839 4.0000 
-0.4094 1.7450 -16.2529 -0.3355 1.7650 -16.3172 0.0200 0.7843 0.7843 0.0392 7.7930 4.0000 
-0.3355 1.7650 -16.3172 -0.2614 1.7754 -16.3836 0.0200 0.7843 0.7843 0.0392 7.8984 4.0000 
-0.2614 1.7754 -16.3836 -0.1869 1.7875 -16.4491 0.0200 0.7843 0.7843 0.0392 8.0860 4.0000 
-0.1869 1.7875 -16.4491 -0.1209 1.7987 -16.5062 0.0200 0.7843 0.7843 0.0392 9.4253 4.0000 
-0.1177 2.0185 -16.5016 -0.0716 2.0540 -16.5786 0.0200 0.6275 0.5882 0.1176 7.0063 3.0000 
-0.0716 2.0540 -16.5786 -0.0499 2.1070 -16.6605 0.0200 0.6275 0.5882 0.1176 7.0798 3.0000 
-0.0499 2.1070 -16.6605 -0.0298 2.1604 -16.7426 0.0200 0.6275 0.5882 0.1176 7.1894 3.0000 
-0.0298 2.1604 -16.7426 -0.0208 2.1843 -16.7735 0.0200 0.6275 0.5882 0.1176 7.2544 3.0000 
-0.0208 2.1843 -16.7735 -0.0336 2.2467 -16.8506 0.0200 0.6275 0.5882 0.1176 7.6610 3.0000 
-0.0336 2.2467 -16.8506 -0.0364 2.2574 -16.8669 0.0200 0.6275 0.5882 0.1176 8.5106 3.0000 
-0.0716 2.0540 -16.5786 -0.1175 2.0185 -16.6601 0.0200 0.7843 0.7843 0.0392 7.1539 4.0000 
-0.1175 2.0185 -16.6601 -0.1614 1.9941 -16.7465 0.0200 0.7843 0.7843 0.0392 7.2321 4.0000 
-0.1614 1.9941 -16.7465 -0.2092 1.9624 -16.8284 0.0200 0.7843 0.7843 0.0392 7.3616 4.0000 
-0.2092 1.9624 -16.8284 -0.2599 1.9301 -16.9083 0.0200 0.7843 0.7843 0.0392 7.8232 4.0000 
-0.2599 1.9301 -16.9083 -0.2663 1.9263 -16.9169 0.0200 0.7843 0.7843 0.0392 8.4929 4.0000 
-0.0208 2.1843 -16.7735 0.0767 2.1944 -16.7933 0.0200 0.7843 0.7843 0.0392 8.5656 4.0000 
0.0767 2.1944 -16.7933 0.1759 2.1987 -16.8052 0.0200 0.7843 0.7843 0.0392 8.6372 4.0000 
0.1759 2.1987 -16.8052 0.2736 2.2018 -16.8265 0.0200 0.7843 0.7843 0.0392 8.7395 4.0000 
0.2736 2.2018 -16.8265 0.3704 2.2077 -16.8507 0.0200 0.7843 0.7843 0.0392 8.9218 4.0000 
0.3704 2.2077 -16.8507 0.4554 2.2039 -16.8730 0.0200 0.7843 0.7843 0.0392 10.1680 4.0000 
0.2872 2.4689 -16.4994 0.2769 2.5501 -16.5568 0.0200 0.6275 0.5882 0.1176 7.5741 3.0000 
0.2769 2.5501 -16.5568 0.2770 2.5582 -16.5640 0.0200 0.6275 0.5882 0.1176 7.5804 3.0000 
0.2770 2.5582 -16.5640 0.2795 2.6310 -16.6325 0.0200 0.6275 0.5882 0.1176 7.6505 3.0000 
0.2795 2.6310 -16.6325 0.2820 2.7053 -16.6993 0.0200 0.6275 0.5882 0.1176 7.7575 3.0000 
0.2820 2.7053 -16.6993 0.2813 2.7334 -16.7278 0.0200 0.6275 0.5882 0.1176 7.8233 3.0000 
0.2813 2.7334 -16.7278 0.3049 2.7931 -16.8045 0.0200 0.6275 0.5882 0.1176 8.4123 3.0000 
0.3049 2.7931 -16.8045 0.3064 2.7966 -16.8092 0.0200 0.6275 0.5882 0.1176 8.9415 3.0000 
0.2770 2.5582 -16.5640 0.2080 2.6283 -16.5457 0.0200 0.7843 0.7843 0.0392 7.7246 4.0000 
0.2080 2.6283 -16.5457 0.1371 2.6968 -16.5291 0.0200 0.7843 0.7843 0.0392 7.8185 4.0000 
0.1371 2.6968 -16.5291 0.0658 2.7650 -16.5129 0.0200 0.7843 0.7843 0.0392 7.9659 4.0000 
0.0658 2.7650 -16.5129 -0.0033 2.8368 -16.5042 0.0200 0.7843 0.7843 0.0392 8.3314 4.0000 
-0.0033 2.8368 -16.5042 -0.0266 2.8603 -16.5016 0.0200 0.7843 0.7843 0.0392 9.4734 4.0000 
0.2813 2.7334 -16.7278 0.3148 2.8220 -16.6956 0.0200 0.7843 0.7843 0.0392 8.9997 4.0000 
0.3148 2.8220 -16.6956 0.3632 2.9004 -16.6569 0.0200 0.7843 0.7843 0.0392 9.0828 4.0000 
0.3632 2.9004 -16.6569 0.4093 2.9789 -16.6154 0.0200 0.7843 0.7843 0.0392 9.2304 4.0000 
0.4093 2.9789 -16.6154 0.4391 3.0532 -16.5768 0.0200 0.7843 0.7843 0.0392 10.2940 4.0000 
0.6477 2.7164 -16.4912 0.6964 2.6925 -16.5752 0.0200 0.6275 0.5882 0.1176 8.0233 3.0000 
0.6964 2.6925 -16.5752 0.6978 2.6918 -16.5777 0.0200 0.6275 0.5882 0.1176 8.0250 3.0000 
0.6978 2.6918 -16.5777 0.7434 2.6736 -16.6648 0.0200 0.6275 0.5882 0.1176 8.0925 3.0000 
0.7434 2.6736 -16.6648 0.7876 2.6558 -16.7527 0.0200 0.6275 0.5882 0.1176 8.2005 3.0000 
0.7876 2.6558 -16.7527 0.8075 2.6422 -16.7847 0.0200 0.6275 0.5882 0.1176 8.2715 3.0000 
0.8075 2.6422 -16.7847 0.8418 2.5920 -16.8437 0.0200 0.6275 0.5882 0.1176 9.2422 3.0000 
0.6978 2.6918 -16.5777 0.6889 2.5959 -16.6046 0.0200 0.7843 0.7843 0.0392 8.1438 4.0000 
0.6889 2.5959 -16.6046 0.6710 2.5023 -16.6350 0.0200 0.7843 0.7843 0.0392 8.2317 4.0000 
0.6710 2.5023 -16.6350 0.6448 2.4099 -16.6627 0.0200 0.7843 0.7843 0.0392 8.3763 4.0000 
0.6448 2.4099 -16.6627 0.6079 2.3240 -16.6983 0.0200 0.7843 0.7843 0.0392 8.8638 4.0000 
0.6079 2.3240 -16.6983 0.6024 2.3123 -16.7019 0.0200 0.7843 0.7843 0.0392 9.6611 4.0000 
0.8075 2.6422 -16.7847 0.9066 2.6487 -16.7724 0.0200 0.7843 0.7843 0.0392 9.2967 4.0000 
0.9066 2.6487 -16.7724 1.0058 2.6542 -16.7617 0.0200 0.7843 0.7843 0.0392 9.3706 4.0000 
1.0058 2.6542 -16.7617 1.1037 2.6728 -16.7535 0.0200 0.7843 0.7843 0.0392 9.4857 4.0000 
1.1037 2.6728 -16.7535 1.2016 2.6914 -16.7452 0.0200 0.7843 0.7843 0.0392 9.7606 4.0000 
1.2016 2.6914 -16.7452 1.2378 2.6984 -16.7423 0.0200 0.7843 0.7843 0.0392 10.6918 4.0000 
0.9668 2.9098 -16.5161 1.0374 2.8438 -16.5310 0.0200 0.6275 0.5882 0.1176 8.4708 3.0000 
1.0374 2.8438 -16.5310 1.0877 2.7720 -16.5791 0.0200 0.6275 0.5882 0.1176 8.5732 3.0000 
1.0877 2.7720 -16.5791 1.1449 2.7151 -16.6382 0.0200 0.6275 0.5882 0.1176 8.7288 3.0000 
1.1449 2.7151 -16.6382 1.1702 2.6972 -16.6635 0.0200 0.6275 0.5882 0.1176 8.8235 3.0000 
1.1702 2.6972 -16.6635 1.2414 2.6603 -16.7232 0.0200 0.6275 0.5882 0.1176 9.5699 3.0000 
1.2414 2.6603 -16.7232 1.2481 2.6559 -16.7281 0.0200 0.6275 0.5882 0.1176 10.4934 3.0000 
1.0374 2.8438 -16.5310 1.0241 2.7542 -16.4886 0.0200 0.7843 0.7843 0.0392 8.6358 4.0000 
1.0241 2.7542 -16.4886 1.0063 2.6669 -16.4433 0.0200 0.7843 0.7843 0.0392 8.7082 4.0000 
1.0063 2.6669 -16.4433 0.9868 2.5792 -16.3994 0.0200 0.7843 0.7843 0.0392 8.8334 4.0000 
0.9868 2.5792 -16.3994 0.9636 2.4924 -16.3658 0.0200 0.7843 0.7843 0.0392 9.7960 4.0000 
1.1702 2.6972 -16.6635 1.2170 2.7625 -16.7229 0.0200 0.7843 0.7843 0.0392 10.5646 4.0000 
1.2170 2.7625 -16.7229 1.2633 2.8258 -16.7850 0.0200 0.7843 0.7843 0.0392 10.6600 4.0000 
1.2633 2.8258 -16.7850 1.3105 2.8868 -16.8487 0.0200 0.7843 0.7843 0.0392 10.8051 4.0000 
1.3105 2.8868 -16.8487 1.3587 2.9383 -16.9195 0.0200 0.7843 0.7843 0.0392 11.1194 4.0000 
1.3587 2.9383 -16.9195 1.3814 2.9651 -16.9537 0.0200 0.7843 0.7843 0.0392 12.4450 4.0000 
1.2889 3.2999 -16.5009 1.3709 3.3031 -16.4481 0.0200 0.6275 0.5882 0.1176 9.0782 3.0000 
1.3709 3.3031 -16.4481 1.4502 3.3002 -16.3872 0.0200 0.6275 0.5882 0.1176 9.1526 3.0000 
1.4502 3.3002 -16.3872 1.5250 3.3125 -16.3220 0.0200 0.6275 0.5882 0.1176 9.2623 3.0000 
1.5250 3.3125 -16.3220 1.5551 3.3175 -16.2962 0.0200 0.6275 0.5882 0.1176 9.3264 3.0000 
1.5551 3.3175 -16.2962 1.6236 3.3685 -16.2441 0.0200 0.6275 0.5882 0.1176 9.6882 3.0000 
1.6236 3.3685 -16.2441 1.6417 3.3823 -16.2295 0.0200 0.6275 0.5882 0.1176 10.6393 3.0000 
1.3709 3.3031 -16.4481 1.4543 3.3317 -16.4953 0.0200 0.7843 0.7843 0.0392 9.2318 4.0000 
1.4543 3.3317 -16.4953 1.5381 3.3600 -16.5419 0.0200 0.7843 0.7843 0.0392 9.3071 4.0000 
1.5381 3.3600 -16.5419 1.6224 3.3917 -16.5855 0.0200 0.7843 0.7843 0.0392 9.4316 4.0000 
1.6224 3.3917 -16.5855 1.7122 3.4166 -16.6217 0.0200 0.7843 0.7843 0.0392 9.8699 4.0000 
1.7122 3.4166 -16.6217 1.7227 3.4196 -16.6261 0.0200 0.7843 0.7843 0.0392 10.5230 4.0000 
1.5551 3.3175 -16.2962 1.6243 3.3819 -16.3288 0.0200 0.7843 0.7843 0.0392 10.6916 4.0000 
1.6243 3.3819 -16.3288 1.6914 3.4494 -16.3595 0.0200 0.7843 0.7843 0.0392 10.7658 4.0000 
1.6914 3.4494 -16.3595 1.7586 3.5166 -16.3906 0.0200 0.7843 0.7843 0.0392 10.8943 4.0000 
1.7586 3.5166 -16.3906 1.8264 3.5754 -16.4234 0.0200 0.7843 0.7843 0.0392 11.8792 4.0000 
1.5296 3.6990 -16.1891 1.5688 3.7861 -16.2187 0.0200 0.6275 0.5882 0.1176 9.8928 3.0000 
1.5688 3.7861 -16.2187 1.5708 3.7906 -16.2201 0.0200 0.6275 0.5882 0.1176 9.8968 3.0000 
1.5708 3.7906 -16.2201 1.5771 3.8893 -16.2348 0.0200 0.6275 0.5882 0.1176 9.9900 3.0000 
1.5771 3.8893 -16.2348 1.5867 3.9883 -16.2452 0.0200 0.6275 0.5882 0.1176 10.1339 3.0000 
1.5867 3.9883 -16.2452 1.5934 4.0275 -16.2494 0.0200 0.6275 0.5882 0.1176 10.2234 3.0000 
1.5934 4.0275 -16.2494 1.6245 4.1216 -16.2624 0.0200 0.6275 0.5882 0.1176 11.3898 3.0000 
1.6245 4.1216 -16.2624 1.6248 4.1229 -16.2626 0.0200 0.6275 0.5882 0.1176 11.6823 3.0000 
1.5708 3.7906 -16.2201 1.5656 3.8644 -16.1529 0.0200 0.7843 0.7843 0.0392 10.0570 4.0000 
1.5656 3.8644 -16.1529 1.5605 3.9382 -16.0856 0.0200 0.7843 0.7843 0.0392 10.1511 4.0000 
1.5605 3.9382 -16.0856 1.5548 4.0125 -16.0189 0.0200 0.7843 0.7843 0.0392 10.3197 4.0000 
1.5548 4.0125 -16.0189 1.5525 4.0822 -15.9685 0.0200 0.7843 0.7843 0.0392 11.5018 4.0000 
1.5934 4.0275 -16.2494 1.6932 4.0261 -16.2558 0.0200 0.7843 0.7843 0.0392 11.7485 4.0000 
1.6932 4.0261 -16.2558 1.7930 4.0215 -16.2607 0.0200 0.7843 0.7843 0.0392 11.8407 4.0000 
1.7930 4.0215 -16.2607 1.8926 4.0146 -16.2667 0.0200 0.7843 0.7843 0.0392 11.9938 4.0000 
1.8926 4.0146 -16.2667 1.9915 4.0095 -16.2803 0.0200 0.7843 0.7843 0.0392 12.5672 4.0000 
1.9915 4.0095 -16.2803 2.0011 4.0093 -16.2815 0.0200 0.7843 0.7843 0.0392 13.3154 4.0000 
1.6902 4.1356 -15.9186 1.6278 4.2121 -15.9342 0.0200 0.6275 0.5882 0.1176 10.7805 3.0000 
1.6278 4.2121 -15.9342 1.6262 4.2143 -15.9345 0.0200 0.6275 0.5882 0.1176 10.7822 3.0000 
1.6262 4.2143 -15.9345 1.5641 4.2884 -15.9600 0.0200 0.6275 0.5882 0.1176 10.8583 3.0000 
1.5641 4.2884 -15.9600 1.4980 4.3584 -15.9869 0.0200 0.6275 0.5882 0.1176 10.9720 3.0000 
1.4980 4.3584 -15.9869 1.4685 4.3797 -16.0036 0.0200 0.6275 0.5882 0.1176 11.0397 3.0000 
1.4685 4.3797 -16.0036 1.3998 4.4377 -16.0474 0.0200 0.6275 0.5882 0.1176 11.4719 3.0000 
1.3998 4.4377 -16.0474 1.3878 4.4493 -16.0552 0.0200 0.6275 0.5882 0.1176 12.3298 3.0000 
1.6262 4.2143 -15.9345 1.5639 4.2133 -15.8563 0.0200 0.7843 0.7843 0.0392 10.9400 4.0000 
1.5639 4.2133 -15.8563 1.4999 4.2128 -15.7795 0.0200 0.7843 0.7843 0.0392 11.0279 4.0000 
1.4999 4.2128 -15.7795 1.4451 4.2294 -15.6975 0.0200 0.7843 0.7843 0.0392 11.1671 4.0000 
1.4451 4.2294 -15.6975 1.3863 4.2449 -15.6181 0.0200 0.7843 0.7843 0.0392 11.5273 4.0000 
1.3863 4.2449 -15.6181 1.3689 4.2495 -15.5948 0.0200 0.7843 0.7843 0.0392 12.5550 4.0000 
1.4685 4.3797 -16.0036 1.4369 4.3410 -16.0902 0.0200 0.7843 0.7843 0.0392 12.3868 4.0000 
1.4369 4.3410 -16.0902 1.4073 4.2990 -16.1760 0.0200 0.7843 0.7843 0.0392 12.4708 4.0000 
1.4073 4.2990 -16.1760 1.3817 4.2578 -16.2635 0.0200 0.7843 0.7843 0.0392 12.6337 4.0000 
1.3817 4.2578 -16.2635 1.3649 4.2318 -16.3237 0.0200 0.7843 0.7843 0.0392 13.5701 4.0000 
1.9647 4.5967 -15.7539 1.9154 4.6528 -15.6874 0.0200 0.6275 0.5882 0.1176 11.9087 3.0000 
1.9154 4.6528 -15.6874 1.9135 4.6549 -15.6850 0.0200 0.6275 0.5882 0.1176 11.9109 3.0000 
1.9135 4.6549 -15.6850 1.8671 4.7149 -15.6198 0.0200 0.6275 0.5882 0.1176 11.9807 3.0000 
1.8671 4.7149 -15.6198 1.8165 4.7677 -15.5517 0.0200 0.6275 0.5882 0.1176 12.0891 3.0000 
1.8165 4.7677 -15.5517 1.7951 4.7885 -15.5250 0.0200 0.6275 0.5882 0.1176 12.1570 3.0000 
1.7951 4.7885 -15.5250 1.7442 4.8650 -15.4890 0.0200 0.6275 0.5882 0.1176 13.2357 3.0000 
1.9135 4.6549 -15.6850 1.8399 4.7033 -15.7325 0.0200 0.7843 0.7843 0.0392 12.0359 4.0000 
1.8399 4.7033 -15.7325 1.7636 4.7534 -15.7732 0.0200 0.7843 0.7843 0.0392 12.1167 4.0000 
1.7636 4.7534 -15.7732 1.6917 4.8067 -15.8179 0.0200 0.7843 0.7843 0.0392 12.2618 4.0000 
1.6917 4.8067 -15.8179 1.6312 4.8502 -15.8597 0.0200 0.7843 0.7843 0.0392 13.2737 4.0000 
1.7951 4.7885 -15.5250 1.8315 4.7789 -15.4323 0.0200 0.7843 0.7843 0.0392 13.2983 4.0000 
1.8315 4.7789 -15.4323 1.8798 4.7718 -15.3451 0.0200 0.7843 0.7843 0.0392 13.3872 4.0000 
1.8798 4.7718 -15.3451 1.9278 4.7640 -15.2577 0.0200 0.7843 0.7843 0.0392 13.5415 4.0000 
1.9278 4.7640 -15.2577 1.9686 4.7500 -15.1730 0.0200 0.7843 0.7843 0.0392 14.7182 4.0000 
2.2258 4.9572 -15.6864 2.1910 5.0136 -15.7445 0.0200 0.6275 0.5882 0.1176 13.0296 3.0000 
2.1910 5.0136 -15.7445 2.1504 5.0784 -15.8090 0.0200 0.6275 0.5882 0.1176 13.1006 3.0000 
2.1504 5.0784 -15.8090 2.0933 5.1603 -15.8142 0.0200 0.6275 0.5882 0.1176 13.2099 3.0000 
2.0933 5.1603 -15.8142 2.0706 5.1932 -15.8159 0.0200 0.6275 0.5882 0.1176 13.2774 3.0000 
2.0706 5.1932 -15.8159 2.0166 5.2770 -15.8229 0.0200 0.6275 0.5882 0.1176 13.9874 3.0000 
2.0166 5.2770 -15.8229 2.0148 5.2798 -15.8232 0.0200 0.6275 0.5882 0.1176 14.4078 3.0000 
2.1910 5.0136 -15.7445 2.2567 5.0701 -15.7944 0.0200 0.7843 0.7843 0.0392 13.1650 4.0000 
2.2567 5.0701 -15.7944 2.3147 5.1354 -15.8432 0.0200 0.7843 0.7843 0.0392 13.2517 4.0000 
2.3147 5.1354 -15.8432 2.3730 5.2008 -15.8914 0.0200 0.7843 0.7843 0.0392 13.3998 4.0000 
2.3730 5.2008 -15.8914 2.4296 5.2687 -15.9381 0.0200 0.7843 0.7843 0.0392 14.5811 4.0000 
2.4296 5.2687 -15.9381 2.4297 5.2688 -15.9382 0.0200 0.7843 0.7843 0.0392 14.5811 4.0000 
2.0706 5.1932 -15.8159 2.1166 5.2730 -15.7769 0.0200 0.7843 0.7843 0.0392 14.4701 4.0000 
2.1166 5.2730 -15.7769 2.1616 5.3496 -15.7311 0.0200 0.7843 0.7843 0.0392 14.5615 4.0000 
2.1616 5.3496 -15.7311 2.2157 5.4160 -15.6794 0.0200 0.7843 0.7843 0.0392 14.7360 4.0000 
2.2157 5.4160 -15.6794 2.2598 5.4582 -15.6434 0.0200 0.7843 0.7843 0.0392 15.7778 4.0000 
2.4429 5.3144 -15.6651 2.4551 5.3514 -15.5730 0.0200 0.6275 0.5882 0.1176 14.3786 3.0000 
2.4551 5.3514 -15.5730 2.4562 5.3534 -15.5681 0.0200 0.6275 0.5882 0.1176 14.3824 3.0000 
2.4562 5.3534 -15.5681 2.4791 5.3935 -15.4794 0.0200 0.6275 0.5882 0.1176 14.4674 3.0000 
2.4791 5.3935 -15.4794 2.5113 5.4515 -15.4046 0.0200 0.6275 0.5882 0.1176 14.6008 3.0000 
2.5113 5.4515 -15.4046 2.5228 5.4781 -15.3770 0.0200 0.6275 0.5882 0.1176 14.6862 3.0000 
2.5228 5.4781 -15.3770 2.5411 5.5468 -15.3178 0.0200 0.6275 0.5882 0.1176 15.9568 3.0000 
2.4562 5.3534 -15.5681 2.4709 5.2810 -15.5008 0.0200 0.7843 0.7843 0.0392 14.5108 4.0000 
2.4709 5.2810 -15.5008 2.4670 5.1991 -15.4435 0.0200 0.7843 0.7843 0.0392 14.5846 4.0000 
2.4670 5.1991 -15.4435 2.4612 5.1184 -15.3848 0.0200 0.7843 0.7843 0.0392 14.7196 4.0000 
2.4612 5.1184 -15.3848 2.4660 5.0554 -15.3349 0.0200 0.7843 0.7843 0.0392 15.6156 4.0000 
2.5228 5.4781 -15.3770 2.4581 5.5542 -15.3745 0.0200 0.7843 0.7843 0.0392 16.0186 4.0000 
2.4581 5.5542 -15.3745 2.3917 5.6290 -15.3738 0.0200 0.7843 0.7843 0.0392 16.1105 4.0000 
2.3917 5.6290 -15.3738 2.3254 5.7039 -15.3714 0.0200 0.7843 0.7843 0.0392 16.2943 4.0000 
2.3254 5.7039 -15.3714 2.2765 5.7415 -15.3677 0.0200 0.7843 0.7843 0.0392 17.2761 4.0000 
2.5139 5.9495 -15.6139 2.5967 5.9857 -15.5728 0.0200 0.6275 0.5882 0.1176 17.3843 3.0000 
2.5967 5.9857 -15.5728 2.6690 6.0378 -15.5274 0.0200 0.6275 0.5882 0.1176 17.4717 3.0000 
2.6690 6.0378 -15.5274 2.7137 6.1271 -15.5220 0.0200 0.6275 0.5882 0.1176 17.6052 3.0000 
2.7137 6.1271 -15.5220 2.7268 6.1649 -15.5201 0.0200 0.6275 0.5882 0.1176 17.6869 3.0000 
2.7268 6.1649 -15.5201 2.7513 6.2618 -15.5198 0.0200 0.6275 0.5882 0.1176 18.3859 3.0000 
2.7513 6.2618 -15.5198 2.7524 6.2688 -15.5199 0.0200 0.6275 0.5882 0.1176 19.0974 3.0000 
2.5967 5.9857 -15.5728 2.6504 5.9490 -15.4968 0.0200 0.7843 0.7843 0.0392 17.5279 4.0000 
2.6504 5.9490 -15.4968 2.7048 5.9266 -15.4159 0.0200 0.7843 0.7843 0.0392 17.5950 4.0000 
2.7048 5.9266 -15.4159 2.7557 5.8985 -15.3346 0.0200 0.7843 0.7843 0.0392 17.7039 4.0000 
2.7557 5.8985 -15.3346 2.7999 5.8683 -15.2501 0.0200 0.7843 0.7843 0.0392 18.0315 4.0000 
2.7999 5.8683 -15.2501 2.8084 5.8621 -15.2343 0.0200 0.7843 0.7843 0.0392 18.7123 4.0000 
2.7268 6.1649 -15.5201 2.6552 6.2317 -15.4998 0.0200 0.7843 0.7843 0.0392 19.1644 4.0000 
2.6552 6.2317 -15.4998 2.5862 6.3029 -15.4871 0.0200 0.7843 0.7843 0.0392 19.2600 4.0000 
2.5862 6.3029 -15.4871 2.5236 6.3776 -15.4644 0.0200 0.7843 0.7843 0.0392 19.4288 4.0000 
2.5236 6.3776 -15.4644 2.4666 6.4436 -15.4415 0.0200 0.7843 0.7843 0.0392 20.6608 4.0000 
2.6092 6.3074 -15.6518 2.6476 6.3393 -15.7384 0.0200 0.6275 0.5882 0.1176 20.5024 3.0000 
2.6476 6.3393 -15.7384 2.6493 6.3407 -15.7425 0.0200 0.6275 0.5882 0.1176 20.5055 3.0000 
2.6493 6.3407 -15.7425 2.6843 6.3721 -15.8307 0.0200 0.6275 0.5882 0.1176 20.5861 3.0000 
2.6843 6.3721 -15.8307 2.7233 6.4123 -15.9136 0.0200 0.6275 0.5882 0.1176 20.7120 3.0000 
2.7233 6.4123 -15.9136 2.7409 6.4271 -15.9463 0.0200 0.6275 0.5882 0.1176 20.7917 3.0000 
2.7409 6.4271 -15.9463 2.7602 6.4692 -16.0295 0.0200 0.6275 0.5882 0.1176 22.0146 3.0000 
2.6493 6.3407 -15.7425 2.7480 6.3431 -15.7269 0.0200 0.7843 0.7843 0.0392 20.6303 4.0000 
2.7480 6.3431 -15.7269 2.8466 6.3456 -15.7102 0.0200 0.7843 0.7843 0.0392 20.7007 4.0000 
2.8466 6.3456 -15.7102 2.9457 6.3500 -15.6977 0.0200 0.7843 0.7843 0.0392 20.8286 4.0000 
2.9457 6.3500 -15.6977 3.0270 6.3613 -15.6898 0.0200 0.7843 0.7843 0.0392 21.6944 4.0000 
2.7409 6.4271 -15.9463 2.7035 6.3811 -16.0269 0.0200 0.7843 0.7843 0.0392 22.0708 4.0000 
2.7035 6.3811 -16.0269 2.6657 6.3313 -16.1049 0.0200 0.7843 0.7843 0.0392 22.1509 4.0000 
2.6657 6.3313 -16.1049 2.6270 6.2819 -16.1828 0.0200 0.7843 0.7843 0.0392 22.2916 4.0000 
2.6270 6.2819 -16.1828 2.5856 6.2453 -16.2555 0.0200 0.7843 0.7843 0.0392 23.3296 4.0000 
-0.8420 1.4243 -16.9010 -0.9281 1.4250 -16.9518 0.0300 0.5490 0.4902 0.1569 6.2254 2.0000 
-0.9281 1.4250 -16.9518 -1.0106 1.4325 -17.0078 0.0300 0.5490 0.4902 0.1569 6.3066 2.0000 
-1.0106 1.4325 -17.0078 -1.0873 1.4286 -17.0719 0.0300 0.5490 0.4902 0.1569 6.3888 2.0000 
-1.0873 1.4286 -17.0719 -1.1717 1.4269 -17.1254 0.0300 0.5490 0.4902 0.1569 6.4722 2.0000 
-1.1717 1.4269 -17.1254 -1.2211 1.4259 -17.1478 0.0300 0.5490 0.4902 0.1569 6.5179 2.0000 
-1.2211 1.4259 -17.1478 -1.3131 1.4342 -17.1860 0.0300 0.5490 0.4902 0.1569 6.6030 2.0000 
-1.3131 1.4342 -17.1860 -1.4123 1.4429 -17.1961 0.0300 0.5490 0.4902 0.1569 6.6894 2.0000 
-1.4123 1.4429 -17.1961 -1.5094 1.4240 -17.2102 0.0300 0.5490 0.4902 0.1569 6.7770 2.0000 
-1.5094 1.4240 -17.2102 -1.6075 1.4079 -17.2214 0.0300 0.5490 0.4902 0.1569 6.8660 2.0000 
-1.6075 1.4079 -17.2214 -1.7069 1.4110 -17.2317 0.0300 0.5490 0.4902 0.1569 6.9562 2.0000 
-1.7069 1.4110 -17.2317 -1.7876 1.4130 -17.2309 0.0300 0.5490 0.4902 0.1569 7.0300 2.0000 
-1.7876 1.4130 -17.2309 -1.8866 1.3998 -17.2250 0.0300 0.5490 0.4902 0.1569 7.1227 2.0000 
-1.8866 1.3998 -17.2250 -1.9841 1.3783 -17.2294 0.0300 0.5490 0.4902 0.1569 7.2169 2.0000 
-1.9841 1.3783 -17.2294 -2.0739 1.3345 -17.2337 0.0300 0.5490 0.4902 0.1569 7.3125 2.0000 
-2.0739 1.3345 -17.2337 -2.1661 1.2972 -17.2437 0.0300 0.5490 0.4902 0.1569 7.4096 2.0000 
-2.1661 1.2972 -17.2437 -2.2625 1.2762 -17.2605 0.0300 0.5490 0.4902 0.1569 7.5084 2.0000 
-2.2625 1.2762 -17.2605 -2.2818 1.2733 -17.2626 0.0300 0.5490 0.4902 0.1569 7.5280 2.0000 
-2.2818 1.2733 -17.2626 -2.3732 1.2462 -17.2927 0.0300 0.5490 0.4902 0.1569 7.6287 2.0000 
-2.3732 1.2462 -17.2927 -2.4630 1.2026 -17.2857 0.0300 0.5490 0.4902 0.1569 7.7311 2.0000 
